x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,256.062
0.25,0.25,0,282.669
0.5,0.25,0,299.329
0.75,0.25,0,318.186
1,0.25,0,295.934
0,0.5,0,273.613
0.25,0.5,0,270.049
0.5,0.5,0,288.317
0.75,0.5,0,287.86
1,0.5,0,303.848
0,0.75,0,261.972
0.25,0.75,0,254.349
0.5,0.75,0,264.943
0.75,0.75,0,284.816
1,0.75,0,305.073
0,1,0,248.901
0.25,1,0,213.095
0.5,1,0,240.403
0.75,1,0,266.13
1,1,0,298.635
