x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,311.78
0.25,0.25,0,309.716
0.5,0.25,0,322.009
0.75,0.25,0,314.073
1,0.25,0,298.436
0,0.5,0,358.329
0.25,0.5,0,339.064
0.5,0.5,0,331.648
0.75,0.5,0,314.34
1,0.5,0,315.236
0,0.75,0,341.11
0.25,0.75,0,326.531
0.5,0.75,0,304.183
0.75,0.75,0,272.938
1,0.75,0,269.483
0,1,0,347.304
0.25,1,0,309.805
0.5,1,0,271.168
0.75,1,0,234.915
1,1,0,240.251
