x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,318.782
0.25,0.25,0,324.885
0.5,0.25,0,305.259
0.75,0.25,0,317.529
1,0.25,0,304.429
0,0.5,0,329.89
0.25,0.5,0,324.678
0.5,0.5,0,300.206
0.75,0.5,0,294.393
1,0.5,0,308.808
0,0.75,0,319.426
0.25,0.75,0,314.488
0.5,0.75,0,277.557
0.75,0.75,0,269.166
1,0.75,0,250.326
0,1,0,314.133
0.25,1,0,296.184
0.5,1,0,250.946
0.75,1,0,223.94
1,1,0,266.708
