x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,308.663
0.25,0.25,0,376.74
0.5,0.25,0,360.59
0.75,0.25,0,357.053
1,0.25,0,339.832
0,0.5,0,351.257
0.25,0.5,0,378.076
0.5,0.5,0,370.162
0.75,0.5,0,348.027
1,0.5,0,314.69
0,0.75,0,363.501
0.25,0.75,0,357.633
0.5,0.75,0,326.472
0.75,0.75,0,307.764
1,0.75,0,300.956
0,1,0,339.017
0.25,1,0,330.6
0.5,1,0,312.861
0.75,1,0,308.113
1,1,0,297.897
