x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,276.739
0.25,0.25,0,333.119
0.5,0.25,0,376.501
0.75,0.25,0,358.714
1,0.25,0,318.814
0,0.5,0,335.892
0.25,0.5,0,354.568
0.5,0.5,0,374.677
0.75,0.5,0,347.967
1,0.5,0,353.526
0,0.75,0,326.198
0.25,0.75,0,358.076
0.5,0.75,0,374.491
0.75,0.75,0,377.355
1,0.75,0,370.933
0,1,0,375.77
0.25,1,0,375.732
0.5,1,0,405.936
0.75,1,0,379.774
1,1,0,352.602
