x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,354.026
0.25,0.25,0,353.738
0.5,0.25,0,342.414
0.75,0.25,0,315.261
1,0.25,0,316.433
0,0.5,0,381.986
0.25,0.5,0,369.449
0.5,0.5,0,331.377
0.75,0.5,0,329.549
1,0.5,0,305.195
0,0.75,0,364.798
0.25,0.75,0,358.658
0.5,0.75,0,339.728
0.75,0.75,0,319.837
1,0.75,0,287.061
0,1,0,368.492
0.25,1,0,378.573
0.5,1,0,310.185
0.75,1,0,279.04
1,1,0,242.013
