x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,292.936
0.25,0.25,0,354.27
0.5,0.25,0,352.965
0.75,0.25,0,377.464
1,0.25,0,349.669
0,0.5,0,352.302
0.25,0.5,0,370.71
0.5,0.5,0,361.666
0.75,0.5,0,365.443
1,0.5,0,358.073
0,0.75,0,335.467
0.25,0.75,0,361.479
0.5,0.75,0,376.969
0.75,0.75,0,390.977
1,0.75,0,396.37
0,1,0,355.341
0.25,1,0,381.447
0.5,1,0,396.412
0.75,1,0,400.047
1,1,0,407.393
