x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,370.822
0.25,0.25,0,384.188
0.5,0.25,0,348.792
0.75,0.25,0,346.16
1,0.25,0,307.561
0,0.5,0,377.07
0.25,0.5,0,364.517
0.5,0.5,0,371.763
0.75,0.5,0,340.218
1,0.5,0,314.128
0,0.75,0,388.991
0.25,0.75,0,389.272
0.5,0.75,0,374.651
0.75,0.75,0,348.953
1,0.75,0,327.417
0,1,0,405.476
0.25,1,0,386.945
0.5,1,0,377.204
0.75,1,0,319.426
1,1,0,280.715
