x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,350.983
0.25,0.25,0,373.12
0.5,0.25,0,378.426
0.75,0.25,0,361.814
1,0.25,0,341.251
0,0.5,0,378.144
0.25,0.5,0,371.457
0.5,0.5,0,345.592
0.75,0.5,0,314.951
1,0.5,0,298.764
0,0.75,0,351.914
0.25,0.75,0,338.164
0.5,0.75,0,317.943
0.75,0.75,0,298.197
1,0.75,0,304.907
0,1,0,343.688
0.25,1,0,336.365
0.5,1,0,330.126
0.75,1,0,279.598
1,1,0,313.073
