x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,317.226
0.25,0.25,0,360.79
0.5,0.25,0,372.544
0.75,0.25,0,321.911
1,0.25,0,303.317
0,0.5,0,340.123
0.25,0.5,0,332.553
0.5,0.5,0,316.602
0.75,0.5,0,287.383
1,0.5,0,290.384
0,0.75,0,293.067
0.25,0.75,0,293.369
0.5,0.75,0,295.187
0.75,0.75,0,274.038
1,0.75,0,290.742
0,1,0,266.489
0.25,1,0,263.483
0.5,1,0,287.913
0.75,1,0,271.413
1,1,0,309.929
