x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,345.184
0.25,0.25,0,336.521
0.5,0.25,0,344.407
0.75,0.25,0,378.941
1,0.25,0,350.791
0,0.5,0,355.685
0.25,0.5,0,360.498
0.5,0.5,0,388.232
0.75,0.5,0,382.862
1,0.5,0,384.43
0,0.75,0,396.448
0.25,0.75,0,390.101
0.5,0.75,0,374.373
0.75,0.75,0,374.016
1,0.75,0,359.817
0,1,0,412.62
0.25,1,0,392.691
0.5,1,0,365.066
0.75,1,0,347.599
1,1,0,345.234
