x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,314.314
0.25,0.25,0,335.948
0.5,0.25,0,342.551
0.75,0.25,0,354.255
1,0.25,0,330.802
0,0.5,0,335.897
0.25,0.5,0,325.09
0.5,0.5,0,321.999
0.75,0.5,0,299.339
1,0.5,0,260.315
0,0.75,0,306.846
0.25,0.75,0,289.121
0.5,0.75,0,283.285
0.75,0.75,0,287.23
1,0.75,0,294.092
0,1,0,260.591
0.25,1,0,266.612
0.5,1,0,264.801
0.75,1,0,277.143
1,1,0,271.198
