x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,353.862
0.25,0.25,0,388.868
0.5,0.25,0,362.909
0.75,0.25,0,322.018
1,0.25,0,311.329
0,0.5,0,399.27
0.25,0.5,0,374.779
0.5,0.5,0,338.846
0.75,0.5,0,330.718
1,0.5,0,288.779
0,0.75,0,366.7
0.25,0.75,0,360.77
0.5,0.75,0,348.832
0.75,0.75,0,322.772
1,0.75,0,298.996
0,1,0,356.35
0.25,1,0,349.943
0.5,1,0,331.14
0.75,1,0,325.95
1,1,0,280.395
