x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,339.598
0.25,0.25,0,339.61
0.5,0.25,0,308.054
0.75,0.25,0,305.198
1,0.25,0,302.512
0,0.5,0,337.563
0.25,0.5,0,332.184
0.5,0.5,0,315.188
0.75,0.5,0,297.438
1,0.5,0,322.128
0,0.75,0,349.337
0.25,0.75,0,317.762
0.5,0.75,0,291.214
0.75,0.75,0,280.479
1,0.75,0,259.335
0,1,0,316.802
0.25,1,0,291.745
0.5,1,0,281.107
0.75,1,0,245.595
1,1,0,260.15
