x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,294.438
0.25,0.25,0,297.64
0.5,0.25,0,344.474
0.75,0.25,0,326.659
1,0.25,0,308.716
0,0.5,0,273.6
0.25,0.5,0,305.767
0.5,0.5,0,309.56
0.75,0.5,0,298.246
1,0.5,0,313.929
0,0.75,0,257.177
0.25,0.75,0,262.978
0.5,0.75,0,290.908
0.75,0.75,0,309.509
1,0.75,0,314.457
0,1,0,225.861
0.25,1,0,290.64
0.5,1,0,325.275
0.75,1,0,335.715
1,1,0,334.877
