x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,279.265
0.25,0.25,0,299.052
0.5,0.25,0,316.654
0.75,0.25,0,317.351
1,0.25,0,323.636
0,0.5,0,288.128
0.25,0.5,0,293.689
0.5,0.5,0,311.11
0.75,0.5,0,348.788
1,0.5,0,347
0,0.75,0,302.641
0.25,0.75,0,321.558
0.5,0.75,0,335.34
0.75,0.75,0,335.666
1,0.75,0,350.03
0,1,0,320.942
0.25,1,0,332.289
0.5,1,0,308.013
0.75,1,0,375.069
1,1,0,383.738
