x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,307.628
0.25,0.25,0,311.285
0.5,0.25,0,308.616
0.75,0.25,0,297.716
1,0.25,0,248.314
0,0.5,0,288.9
0.25,0.5,0,267.786
0.5,0.5,0,270.304
0.75,0.5,0,262.526
1,0.5,0,285.216
0,0.75,0,288.751
0.25,0.75,0,278.354
0.5,0.75,0,272.596
0.75,0.75,0,281.967
1,0.75,0,271.147
0,1,0,290.567
0.25,1,0,278.246
0.5,1,0,271.873
0.75,1,0,259.241
1,1,0,294.351
