x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,299.956
0.25,0.25,0,308.433
0.5,0.25,0,342.707
0.75,0.25,0,330.623
1,0.25,0,312.169
0,0.5,0,299.58
0.25,0.5,0,314.926
0.5,0.5,0,307.677
0.75,0.5,0,298.37
1,0.5,0,325.627
0,0.75,0,300.013
0.25,0.75,0,274.457
0.5,0.75,0,260.708
0.75,0.75,0,264.494
1,0.75,0,287.445
0,1,0,259.644
0.25,1,0,249.589
0.5,1,0,244.106
0.75,1,0,245.248
1,1,0,310.743
