x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,301.178
0.25,0.25,0,303.313
0.5,0.25,0,336.723
0.75,0.25,0,318.744
1,0.25,0,326.306
0,0.5,0,339.019
0.25,0.5,0,325.229
0.5,0.5,0,325.348
0.75,0.5,0,292.407
1,0.5,0,307.815
0,0.75,0,331.023
0.25,0.75,0,306.225
0.5,0.75,0,285.276
0.75,0.75,0,271.022
1,0.75,0,283.269
0,1,0,296.877
0.25,1,0,259.496
0.5,1,0,262.174
0.75,1,0,243.374
1,1,0,277.959
