x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,319.832
0.25,0.25,0,351.223
0.5,0.25,0,400.352
0.75,0.25,0,371.481
1,0.25,0,331.605
0,0.5,0,379.792
0.25,0.5,0,375.916
0.5,0.5,0,395.734
0.75,0.5,0,371.015
1,0.5,0,333.867
0,0.75,0,379.892
0.25,0.75,0,376.733
0.5,0.75,0,388.982
0.75,0.75,0,386.681
1,0.75,0,347.757
0,1,0,404.133
0.25,1,0,366.545
0.5,1,0,401.166
0.75,1,0,381.143
1,1,0,348.646
