x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,233.75
0.25,0.25,0,289.89
0.5,0.25,0,330.949
0.75,0.25,0,330.826
1,0.25,0,321.971
0,0.5,0,261.989
0.25,0.5,0,292.578
0.5,0.5,0,310.024
0.75,0.5,0,320.752
1,0.5,0,324.86
0,0.75,0,278.831
0.25,0.75,0,281.307
0.5,0.75,0,313.642
0.75,0.75,0,332.397
1,0.75,0,364.795
0,1,0,267.639
0.25,1,0,272.889
0.5,1,0,302.613
0.75,1,0,337.844
1,1,0,364.818
