x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,318.237
0.25,0.25,0,333.444
0.5,0.25,0,361.738
0.75,0.25,0,360.681
1,0.25,0,296.808
0,0.5,0,321.059
0.25,0.5,0,316.026
0.5,0.5,0,346.865
0.75,0.5,0,344.647
1,0.5,0,342.245
0,0.75,0,308.85
0.25,0.75,0,321.01
0.5,0.75,0,355.791
0.75,0.75,0,376.993
1,0.75,0,366.121
0,1,0,336.518
0.25,1,0,366.186
0.5,1,0,391.598
0.75,1,0,401.478
1,1,0,398.764
