x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,278.507
0.25,0.25,0,309.593
0.5,0.25,0,301.929
0.75,0.25,0,273.851
1,0.25,0,266.322
0,0.5,0,285.545
0.25,0.5,0,261.812
0.5,0.5,0,277.503
0.75,0.5,0,285.03
1,0.5,0,294.542
0,0.75,0,242.94
0.25,0.75,0,270.801
0.5,0.75,0,288.723
0.75,0.75,0,290.689
1,0.75,0,289.815
0,1,0,250.549
0.25,1,0,272.489
0.5,1,0,284.038
0.75,1,0,287
1,1,0,275.417
