x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,318.405
0.25,0.25,0,348.468
0.5,0.25,0,360.773
0.75,0.25,0,313.396
1,0.25,0,301.596
0,0.5,0,312.455
0.25,0.5,0,321.522
0.5,0.5,0,314.383
0.75,0.5,0,282.392
1,0.5,0,266.354
0,0.75,0,299.465
0.25,0.75,0,280.269
0.5,0.75,0,282.001
0.75,0.75,0,287.905
1,0.75,0,287.586
0,1,0,248.829
0.25,1,0,238.143
0.5,1,0,294.395
0.75,1,0,286.496
1,1,0,288.254
