x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,363.731
0.25,0.25,0,318.592
0.5,0.25,0,320.221
0.75,0.25,0,291.971
1,0.25,0,288.078
0,0.5,0,314.869
0.25,0.5,0,301.663
0.5,0.5,0,295.887
0.75,0.5,0,296.569
1,0.5,0,278.01
0,0.75,0,328.234
0.25,0.75,0,294.911
0.5,0.75,0,285.034
0.75,0.75,0,278.848
1,0.75,0,269.884
0,1,0,315.781
0.25,1,0,267.716
0.5,1,0,273.672
0.75,1,0,268.773
1,1,0,263.276
