x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,247.355
0.25,0.25,0,303.613
0.5,0.25,0,352.595
0.75,0.25,0,351.312
1,0.25,0,321.505
0,0.5,0,313.682
0.25,0.5,0,333.073
0.5,0.5,0,350.384
0.75,0.5,0,362.443
1,0.5,0,353.909
0,0.75,0,306.012
0.25,0.75,0,324.95
0.5,0.75,0,349.445
0.75,0.75,0,371.487
1,0.75,0,359.498
0,1,0,313.995
0.25,1,0,347.256
0.5,1,0,361.594
0.75,1,0,389.689
1,1,0,350.249
