x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,332.507
0.25,0.25,0,344.724
0.5,0.25,0,376.66
0.75,0.25,0,377.903
1,0.25,0,377.957
0,0.5,0,352.359
0.25,0.5,0,367.815
0.5,0.5,0,406.793
0.75,0.5,0,380.285
1,0.5,0,362.407
0,0.75,0,386.735
0.25,0.75,0,385.337
0.5,0.75,0,390.002
0.75,0.75,0,373.931
1,0.75,0,375.698
0,1,0,376.589
0.25,1,0,366.692
0.5,1,0,399.473
0.75,1,0,389.202
1,1,0,355.831
