x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,253.842
0.25,0.25,0,284.49
0.5,0.25,0,321.858
0.75,0.25,0,330.459
1,0.25,0,342.71
0,0.5,0,255.275
0.25,0.5,0,287.29
0.5,0.5,0,300.803
0.75,0.5,0,314.198
1,0.5,0,353.842
0,0.75,0,281.88
0.25,0.75,0,286.619
0.5,0.75,0,306.838
0.75,0.75,0,327.388
1,0.75,0,350.432
0,1,0,252.925
0.25,1,0,277.602
0.5,1,0,293.532
0.75,1,0,326.08
1,1,0,354.968
