x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,300.757
0.25,0.25,0,335.162
0.5,0.25,0,338.45
0.75,0.25,0,334.374
1,0.25,0,303.034
0,0.5,0,334.788
0.25,0.5,0,342.251
0.5,0.5,0,354.735
0.75,0.5,0,347.003
1,0.5,0,355.688
0,0.75,0,374.609
0.25,0.75,0,395.293
0.5,0.75,0,393.833
0.75,0.75,0,383.417
1,0.75,0,358.473
0,1,0,428.868
0.25,1,0,386.252
0.5,1,0,387.188
0.75,1,0,348.062
1,1,0,346.3
