x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,351.673
0.25,0.25,0,350.443
0.5,0.25,0,353.159
0.75,0.25,0,336.919
1,0.25,0,308.212
0,0.5,0,369.052
0.25,0.5,0,361.794
0.5,0.5,0,361.088
0.75,0.5,0,366.469
1,0.5,0,340.262
0,0.75,0,410.684
0.25,0.75,0,410.624
0.5,0.75,0,389.907
0.75,0.75,0,367.861
1,0.75,0,340.346
0,1,0,427.135
0.25,1,0,400.035
0.5,1,0,342.43
0.75,1,0,371.055
1,1,0,319.656
