x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,345.15
0.25,0.25,0,365.856
0.5,0.25,0,350.239
0.75,0.25,0,317.172
1,0.25,0,298.471
0,0.5,0,377.176
0.25,0.5,0,360.583
0.5,0.5,0,335.146
0.75,0.5,0,305.131
1,0.5,0,286.185
0,0.75,0,327.547
0.25,0.75,0,300.716
0.5,0.75,0,290.314
0.75,0.75,0,279.638
1,0.75,0,272.813
0,1,0,323.472
0.25,1,0,304.383
0.5,1,0,313.911
0.75,1,0,306.2
1,1,0,287.811
