x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,357.792
0.25,0.25,0,348.562
0.5,0.25,0,346.853
0.75,0.25,0,356.812
1,0.25,0,349.747
0,0.5,0,349.901
0.25,0.5,0,369.42
0.5,0.5,0,390.363
0.75,0.5,0,380.724
1,0.5,0,375.05
0,0.75,0,397.612
0.25,0.75,0,411.816
0.5,0.75,0,376.947
0.75,0.75,0,367.002
1,0.75,0,358.805
0,1,0,419.203
0.25,1,0,407.141
0.5,1,0,381.185
0.75,1,0,354.81
1,1,0,374.142
