x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,322.018
0.25,0.25,0,343.641
0.5,0.25,0,392.517
0.75,0.25,0,377.574
1,0.25,0,351.943
0,0.5,0,378.299
0.25,0.5,0,382.563
0.5,0.5,0,392.542
0.75,0.5,0,359.326
1,0.5,0,331.14
0,0.75,0,403.832
0.25,0.75,0,383.936
0.5,0.75,0,389.278
0.75,0.75,0,373.906
1,0.75,0,362.925
0,1,0,432.9
0.25,1,0,397.842
0.5,1,0,403.579
0.75,1,0,385.93
1,1,0,363.143
