x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,308.075
0.25,0.25,0,300.054
0.5,0.25,0,327.956
0.75,0.25,0,288.77
1,0.25,0,275.388
0,0.5,0,292.254
0.25,0.5,0,274.502
0.5,0.5,0,256.942
0.75,0.5,0,271.338
1,0.5,0,280.694
0,0.75,0,268.484
0.25,0.75,0,259.582
0.5,0.75,0,283.989
0.75,0.75,0,289.694
1,0.75,0,275.809
0,1,0,269.563
0.25,1,0,275.227
0.5,1,0,282.537
0.75,1,0,281.243
1,1,0,270.607
