x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,288.506
0.25,0.25,0,321.449
0.5,0.25,0,331.636
0.75,0.25,0,302.092
1,0.25,0,293.474
0,0.5,0,290.848
0.25,0.5,0,291.531
0.5,0.5,0,305.742
0.75,0.5,0,310.491
1,0.5,0,321.247
0,0.75,0,302.838
0.25,0.75,0,329.536
0.5,0.75,0,356.355
0.75,0.75,0,363.348
1,0.75,0,364.494
0,1,0,318.339
0.25,1,0,333.631
0.5,1,0,347.892
0.75,1,0,371.436
1,1,0,338.311
