x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,337.847
0.25,0.25,0,343.982
0.5,0.25,0,384.961
0.75,0.25,0,381.971
1,0.25,0,341.142
0,0.5,0,345.999
0.25,0.5,0,355.147
0.5,0.5,0,349.958
0.75,0.5,0,331.994
1,0.5,0,310.991
0,0.75,0,358.285
0.25,0.75,0,343.802
0.5,0.75,0,320.14
0.75,0.75,0,311.798
1,0.75,0,292.096
0,1,0,328.388
0.25,1,0,309.124
0.5,1,0,300.324
0.75,1,0,298.037
1,1,0,310.533
