x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,323.248
0.25,0.25,0,319.42
0.5,0.25,0,312.789
0.75,0.25,0,311.482
1,0.25,0,330.577
0,0.5,0,287.657
0.25,0.5,0,274.202
0.5,0.5,0,276.932
0.75,0.5,0,292.868
1,0.5,0,315.571
0,0.75,0,265.53
0.25,0.75,0,276.285
0.5,0.75,0,304.445
0.75,0.75,0,314.432
1,0.75,0,347.005
0,1,0,295.136
0.25,1,0,304.599
0.5,1,0,301.814
0.75,1,0,301.972
1,1,0,329.038
