x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,329.638
0.25,0.25,0,338.537
0.5,0.25,0,366.824
0.75,0.25,0,326.088
1,0.25,0,309.64
0,0.5,0,368.185
0.25,0.5,0,356.562
0.5,0.5,0,359.979
0.75,0.5,0,353.769
1,0.5,0,371.538
0,0.75,0,350.108
0.25,0.75,0,362.548
0.5,0.75,0,393.579
0.75,0.75,0,397.093
1,0.75,0,371.791
0,1,0,389.865
0.25,1,0,410.173
0.5,1,0,407.068
0.75,1,0,389.239
1,1,0,376.063
