x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,287.067
0.25,0.25,0,345.795
0.5,0.25,0,368.319
0.75,0.25,0,378.645
1,0.25,0,336.111
0,0.5,0,322.931
0.25,0.5,0,339.191
0.5,0.5,0,375.658
0.75,0.5,0,364.656
1,0.5,0,362.926
0,0.75,0,333.75
0.25,0.75,0,364.946
0.5,0.75,0,363.578
0.75,0.75,0,377.466
1,0.75,0,381.814
0,1,0,367.441
0.25,1,0,366.144
0.5,1,0,387.535
0.75,1,0,413.102
1,1,0,403.35
