x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,306.799
0.25,0.25,0,313.745
0.5,0.25,0,306.937
0.75,0.25,0,286.854
1,0.25,0,323.584
0,0.5,0,268.506
0.25,0.5,0,271.222
0.5,0.5,0,287.005
0.75,0.5,0,296.373
1,0.5,0,319.161
0,0.75,0,265.115
0.25,0.75,0,287.855
0.5,0.75,0,295.923
0.75,0.75,0,301.26
1,0.75,0,307.256
0,1,0,276.943
0.25,1,0,301.987
0.5,1,0,326.329
0.75,1,0,289.536
1,1,0,320.464
