x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,267.931
0.25,0.25,0,316.702
0.5,0.25,0,325.071
0.75,0.25,0,328.038
1,0.25,0,326.084
0,0.5,0,278.419
0.25,0.5,0,282.251
0.5,0.5,0,290.581
0.75,0.5,0,311.976
1,0.5,0,308.12
0,0.75,0,254.15
0.25,0.75,0,266.731
0.5,0.75,0,266.054
0.75,0.75,0,280.543
1,0.75,0,319.711
0,1,0,221.522
0.25,1,0,230.661
0.5,1,0,240.885
0.75,1,0,296.279
1,1,0,341.52
