x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,339.992
0.25,0.25,0,320.319
0.5,0.25,0,327.053
0.75,0.25,0,299.987
1,0.25,0,300.804
0,0.5,0,370.523
0.25,0.5,0,348.076
0.5,0.5,0,343.623
0.75,0.5,0,315.272
1,0.5,0,318.217
0,0.75,0,371.492
0.25,0.75,0,347.482
0.5,0.75,0,312.741
0.75,0.75,0,294.409
1,0.75,0,280.092
0,1,0,350.811
0.25,1,0,312.817
0.5,1,0,296.083
0.75,1,0,269.183
1,1,0,251.148
