x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,336.303
0.25,0.25,0,357.158
0.5,0.25,0,337.266
0.75,0.25,0,296.073
1,0.25,0,281.239
0,0.5,0,298.093
0.25,0.5,0,311.898
0.5,0.5,0,282.961
0.75,0.5,0,272.896
1,0.5,0,276.204
0,0.75,0,272.834
0.25,0.75,0,282.413
0.5,0.75,0,289.09
0.75,0.75,0,266.963
1,0.75,0,278.783
0,1,0,238.772
0.25,1,0,277.564
0.5,1,0,288.846
0.75,1,0,269.188
1,1,0,299.014
