x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,338.25
0.25,0.25,0,370.649
0.5,0.25,0,386.177
0.75,0.25,0,341.05
1,0.25,0,334.231
0,0.5,0,382.281
0.25,0.5,0,365.555
0.5,0.5,0,335.939
0.75,0.5,0,313.235
1,0.5,0,310.682
0,0.75,0,346.663
0.25,0.75,0,345.178
0.5,0.75,0,339.694
0.75,0.75,0,316.807
1,0.75,0,289.237
0,1,0,344.371
0.25,1,0,343.405
0.5,1,0,330.239
0.75,1,0,280.23
1,1,0,268.183
