x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,310.701
0.25,0.25,0,339.961
0.5,0.25,0,365.045
0.75,0.25,0,338.69
1,0.25,0,325.581
0,0.5,0,366.137
0.25,0.5,0,362.847
0.5,0.5,0,359.986
0.75,0.5,0,354.526
1,0.5,0,363.747
0,0.75,0,322.172
0.25,0.75,0,354.628
0.5,0.75,0,376.354
0.75,0.75,0,386.387
1,0.75,0,373.286
0,1,0,380.198
0.25,1,0,396.879
0.5,1,0,418.711
0.75,1,0,381.547
1,1,0,355.11
