x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,280.339
0.25,0.25,0,292.096
0.5,0.25,0,316.891
0.75,0.25,0,318.947
1,0.25,0,278.075
0,0.5,0,283.181
0.25,0.5,0,280.371
0.5,0.5,0,291.686
0.75,0.5,0,305.845
1,0.5,0,264.232
0,0.75,0,289.504
0.25,0.75,0,267.195
0.5,0.75,0,267.398
0.75,0.75,0,263.254
1,0.75,0,264.031
0,1,0,277.237
0.25,1,0,232.935
0.5,1,0,225.208
0.75,1,0,260.356
1,1,0,266.593
