x,y,z,Temperature
0,0,0,273
0.25,0,0,343.711
0.5,0,0,373
0.75,0,0,343.711
1,0,0,273
0,0.25,0,321.986
0.25,0.25,0,338.12
0.5,0.25,0,339.287
0.75,0.25,0,315.12
1,0.25,0,314.358
0,0.5,0,286.859
0.25,0.5,0,316.891
0.5,0.5,0,296.533
0.75,0.5,0,294.168
1,0.5,0,323.827
0,0.75,0,262.638
0.25,0.75,0,272.52
0.5,0.75,0,292.466
0.75,0.75,0,310.188
1,0.75,0,329.916
0,1,0,236.828
0.25,1,0,301.256
0.5,1,0,330.215
0.75,1,0,337.601
1,1,0,342.978
